geoAreaName,type_of_product_desc,country+type,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,M2000,M2001,M2002,M2003,M2004,M2005,M2006,M2007,M2008,M2009,M2010,M2011,M2012,M2013,M2014,M2015,M2016,M2017,G2000,G2001,G2002,G2003,G2004,G2005,G2006,G2007,G2008,G2009,G2010,G2011,G2012,G2013,G2014,G2015,G2016,G2017
Switzerland,Biomass,SwitzerlandBiomass,0.038,0.03267,0.03271,0.03138,0.03183,0.03016,0.02916,0.03107,0.02991,0.03034,0.02813,0.03013,0.02849,0.0277,0.02848,0.0276,0.02734,0.02707,2.58271,2.2388,2.23239,2.1283,2.20215,2.13317,2.12435,2.33217,2.26754,2.22254,2.09652,2.25581,2.12714,2.08035,2.16498,2.10363,2.09613,2.09069,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Coal,SwitzerlandCoal,0.00058,0.00039,0.00032,0.00023,0.0004,0.0003,0.00048,0.00059,0.00045,0.00048,0.00037,0.00032,0.00036,0.00037,0.0003,0.00035,0.00035,0.00035,0.03962,0.02693,0.02181,0.01563,0.02736,0.02146,0.03475,0.04418,0.03413,0.03503,0.02732,0.02408,0.02677,0.02791,0.02309,0.0268,0.02694,0.0271,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Crop residues,SwitzerlandCrop residues,0.00239,0.00221,0.00224,0.00188,0.00226,0.0021,0.002,0.00192,0.0019,0.00203,0.00192,0.00192,0.00179,0.00167,0.00184,0.00182,0.00179,0.00176,0.16237,0.15154,0.15284,0.1275,0.15613,0.14872,0.14575,0.14381,0.14371,0.14857,0.14305,0.14372,0.13392,0.12563,0.13982,0.13836,0.13706,0.13591,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Crops,SwitzerlandCrops,0.0135,0.01148,0.01274,0.01185,0.01257,0.01146,0.01085,0.01183,0.01164,0.01195,0.01063,0.01245,0.01112,0.01051,0.0117,0.01165,0.01158,0.01151,0.91746,0.7864,0.86918,0.80382,0.86929,0.8102,0.79067,0.8882,0.88236,0.87516,0.79252,0.93185,0.83017,0.7893,0.88918,0.88817,0.88804,0.88873,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Ferrous ores,SwitzerlandFerrous ores,0.00361,0.00329,0.00289,0.00277,0.00312,0.00284,0.00321,0.00324,0.00303,0.00255,0.00311,0.00342,0.0031,0.00302,0.00318,0.00319,0.00318,0.00318,0.24533,0.22522,0.19696,0.18781,0.21596,0.20077,0.23376,0.24287,0.2294,0.18693,0.23152,0.25605,0.23171,0.22712,0.24179,0.24277,0.24397,0.24536,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Fossil fuels,SwitzerlandFossil fuels,0.02892,0.03139,0.02987,0.02896,0.02865,0.02866,0.02797,0.02419,0.02566,0.02678,0.02435,0.02275,0.02353,0.02405,0.02108,0.02038,0.01988,0.01939,1.9654,2.15109,2.03833,1.96379,1.98208,2.02724,2.0374,1.81522,1.94549,1.96206,1.81531,1.70327,1.75681,1.8058,1.60237,1.55339,1.52438,1.49729,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Natural gas,SwitzerlandNatural gas,0.00427,0.00439,0.0043,0.00454,0.00456,0.00454,0.00425,0.00397,0.00414,0.00406,0.00441,0.00385,0.00417,0.00431,0.00365,0.00385,0.00382,0.00379,0.29028,0.30067,0.29342,0.30811,0.31547,0.3211,0.30925,0.29796,0.31394,0.29775,0.32859,0.28784,0.31153,0.324,0.2774,0.29314,0.29275,0.29264,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Grazed biomass and fodder crops,SwitzerlandGrazed biomass and fodder crops,0.01151,0.0118,0.01184,0.01181,0.0114,0.01098,0.01072,0.01018,0.01025,0.01073,0.01048,0.0104,0.00989,0.00973,0.00954,0.00945,0.00933,0.00922,0.78218,0.80854,0.80786,0.80068,0.78834,0.77653,0.781,0.76428,0.77678,0.78584,0.7814,0.77885,0.73802,0.73062,0.725,0.71994,0.71568,0.71215,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Metal ores,SwitzerlandMetal ores,0.00393,0.0036,0.00318,0.00308,0.00342,0.00308,0.00337,0.00342,0.00319,0.00265,0.00333,0.00362,0.00327,0.00318,0.00336,0.00336,0.00334,0.00333,0.26692,0.24645,0.21734,0.20912,0.23653,0.21762,0.24523,0.25645,0.24193,0.19414,0.24817,0.27125,0.24416,0.23883,0.25556,0.25587,0.25643,0.25721,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Non-ferrous ores,SwitzerlandNon-ferrous ores,0.00032,0.00031,0.0003,0.00031,0.0003,0.00024,0.00016,0.00018,0.00017,0.0001,0.00022,0.0002,0.00017,0.00016,0.00018,0.00017,0.00016,0.00015,0.02159,0.02123,0.02037,0.02131,0.02057,0.01685,0.01148,0.01358,0.01253,0.00722,0.01665,0.0152,0.01245,0.0117,0.01377,0.0131,0.01246,0.01185,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Non-metallic minerals - industrial or agricultural dominant,SwitzerlandNon-metallic minerals - industrial or agricultural dominant,0.0014,0.00107,0.00087,,0.00084,0.00135,0.00094,0.00042,0.00022,0.0005,0.00081,,,,,,,,0.09503,0.07314,0.05958,0,0.05808,0.09559,0.06853,0.03188,0.01653,0.03655,0.06071,0,0,0,0,0,0,0,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Non-metallic minerals - construction dominant,SwitzerlandNon-metallic minerals - construction dominant,0.09882,0.10375,0.09915,0.09639,0.10015,0.12963,0.13351,0.12894,0.1027,0.1055,0.11071,0.12631,0.12136,0.11879,0.12407,0.12562,0.12678,0.12784,6.71682,7.10883,6.76613,6.53722,6.92853,9.16835,9.72583,9.67691,7.78529,7.72795,8.25211,9.45523,9.06068,8.92095,9.43344,9.5738,9.72058,9.8735,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Non-metallic minerals,SwitzerlandNon-metallic minerals,0.10022,0.10481,0.10002,0.09639,0.10099,0.13098,0.13445,0.12936,0.10291,0.106,0.11152,0.12631,0.12136,0.11879,0.12407,0.12562,0.12678,0.12784,6.81185,7.18197,6.82571,6.53722,6.98661,9.26393,9.79436,9.70879,7.80181,7.7645,8.31281,9.45523,9.06068,8.92095,9.43344,9.5738,9.72058,9.8735,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Petroleum,SwitzerlandPetroleum,0.02406,0.02661,0.02525,0.02418,0.0237,0.02382,0.02325,0.01963,0.02107,0.02224,0.01958,0.01859,0.019,0.01936,0.01712,0.01618,0.01571,0.01525,1.63549,1.82349,1.7231,1.64004,1.63925,1.68468,1.6934,1.47308,1.59741,1.62928,1.4594,1.39135,1.41851,1.45389,1.30188,1.23345,1.20469,1.17755,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Wild catch and harvest,SwitzerlandWild catch and harvest,0.00014,0.00014,0.00014,0.00014,0.00014,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00012,0.00013,0.00013,0.00013,0.00013,0.00012,0.00966,0.00992,0.00954,0.00952,0.00938,0.00914,0.00956,0.00945,0.00952,0.00972,0.00967,0.00969,0.00933,0.00969,0.00961,0.00959,0.00959,0.00959,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Switzerland,Wood,SwitzerlandWood,0.01046,0.00704,0.00576,0.0057,0.00548,0.00549,0.00545,0.00701,0.006,0.0055,0.00496,0.00523,0.00557,0.00566,0.00528,0.00456,0.00451,0.00446,0.71103,0.48241,0.39298,0.38678,0.37901,0.38858,0.39737,0.52642,0.45517,0.40325,0.36988,0.39169,0.41572,0.42512,0.40138,0.34756,0.34576,0.3443,3.56,1.07,-0.58,-0.71,2.04,2,3.02,2.91,1.6,-3.24,2.01,0.65,-0.06,0.56,1.23,0.55,1.03,0.67
Syrian Arab Republic,Total or no breakdown,Syrian Arab RepublicTotal or no breakdown,3.23711,3.3298,3.20141,3.37839,3.25668,3.34036,3.43667,4.02079,3.86399,3.63006,3.6047,3.21884,3.86113,5.10428,5.98781,6.60982,7.07965,7.18044,7.34124,7.67146,7.80583,8.13028,8.19421,8.68903,9.08266,10.81886,10.49222,10.18941,10.36967,9.75676,8.80816,8.8466,9.13248,9.6993,10.1401,10.57198,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Biomass,Syrian Arab RepublicBiomass,1.21692,1.25264,1.20427,1.20156,1.22654,1.21394,1.16162,1.06858,0.93118,0.9464,0.83479,0.88275,1.11005,1.37877,1.44784,1.54083,1.60302,1.57212,2.75977,2.88593,2.93631,2.89163,3.08614,3.15773,3.07001,2.87527,2.52851,2.65649,2.40144,2.67573,2.53229,2.38964,2.20821,2.26103,2.29598,2.31468,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Coal,Syrian Arab RepublicCoal,0.00011,0.0001,7.00E-05,0.0001,9.00E-05,8.00E-05,8.00E-05,8.00E-05,7.00E-05,7.00E-05,7.00E-05,6.00E-05,2.00E-05,3.00E-05,3.00E-05,2.00E-05,,,0.00024,0.00024,0.00018,0.00023,0.00022,0.00022,0.00021,0.0002,0.0002,0.00019,0.00019,0.00019,0.00005,0.00005,0.00005,0.00002,0,0,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Crop residues,Syrian Arab RepublicCrop residues,0.28364,0.35693,0.31323,0.29755,0.28814,0.26272,0.27164,0.19918,0.15289,0.18301,0.15855,0.18926,0.23387,0.23245,0.17446,0.17229,0.16529,0.14834,0.64324,0.82232,0.76373,0.71608,0.72501,0.6834,0.71792,0.53594,0.41516,0.51371,0.45612,0.57369,0.53351,0.40288,0.26608,0.25281,0.23675,0.2184,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Crops,Syrian Arab RepublicCrops,0.37955,0.4192,0.39526,0.37475,0.37794,0.39521,0.34028,0.30062,0.2749,0.33951,0.29909,0.32219,0.34197,0.43022,0.43991,0.46992,0.49188,0.48578,0.86077,0.9658,0.96375,0.90187,0.95095,1.02802,0.89932,0.80889,0.74645,0.953,0.86039,0.97661,0.78013,0.74565,0.67094,0.68956,0.70451,0.71523,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Ferrous ores,Syrian Arab RepublicFerrous ores,1.00E-05,0.02256,0.03772,0.04055,0.03869,0.04522,0.03124,0.04599,0.05599,0.07848,0.04258,0.04374,0.06351,0.09176,0.11412,0.12857,0.14117,0.14567,0.00002,0.05198,0.09196,0.09757,0.09735,0.11762,0.08257,0.12376,0.15203,0.22029,0.12248,0.13259,0.14487,0.15904,0.17406,0.18866,0.20219,0.21448,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Fossil fuels,Syrian Arab RepublicFossil fuels,0.37109,0.31363,0.25479,0.40516,0.33453,0.38038,0.44504,0.41389,0.39364,0.34887,0.3589,0.32516,0.31034,0.32666,0.3508,0.3878,0.37408,0.3778,0.84158,0.72256,0.62124,0.97503,0.84172,0.98944,1.17617,1.11368,1.06889,0.97927,1.03245,0.98561,0.70795,0.56616,0.53503,0.56907,0.53579,0.55625,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Natural gas,Syrian Arab RepublicNatural gas,0.10393,0.10259,0.10522,0.11091,0.09542,0.08698,0.08484,0.07707,0.0743,0.08636,0.10824,0.08719,0.09784,0.11025,0.12023,0.11886,0.12273,0.11941,0.2357,0.23636,0.25654,0.26692,0.24009,0.22627,0.22423,0.20739,0.20175,0.24241,0.31138,0.26427,0.2232,0.19108,0.18337,0.17441,0.17579,0.17582,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Grazed biomass and fodder crops,Syrian Arab RepublicGrazed biomass and fodder crops,0.53687,0.45854,0.4821,0.50237,0.53098,0.52915,0.52739,0.54477,0.48198,0.40145,0.3537,0.35241,0.5204,0.70555,0.81815,0.88229,0.92999,0.92357,1.21753,1.05641,1.17547,1.20897,1.33601,1.37645,1.39383,1.46583,1.30876,1.12686,1.01749,1.0682,1.18716,1.22284,1.24782,1.29468,1.33201,1.35979,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Metal ores,Syrian Arab RepublicMetal ores,1.00E-05,0.02291,0.03838,0.04121,0.03919,0.04575,0.03151,0.04657,0.05678,0.07952,0.04322,0.04439,0.06441,0.09304,0.11567,0.13027,0.143,0.14753,0.00002,0.05279,0.09357,0.09918,0.0986,0.11901,0.08328,0.12532,0.15418,0.22321,0.12434,0.13454,0.14694,0.16125,0.17642,0.19116,0.20482,0.21722,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Non-ferrous ores,Syrian Arab RepublicNon-ferrous ores,0,0.00035,0.00066,0.00067,0.00049,0.00053,0.00027,0.00058,0.00079,0.00104,0.00065,0.00064,0.00091,0.00127,0.00155,0.0017,0.00183,0.00186,0,0.00081,0.00161,0.0016,0.00125,0.00138,0.00071,0.00156,0.00215,0.00291,0.00186,0.00195,0.00207,0.00221,0.00236,0.0025,0.00263,0.00273,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Non-metallic minerals - industrial or agricultural dominant,Syrian Arab RepublicNon-metallic minerals - industrial or agricultural dominant,0.10176,0.10294,0.06404,0.06045,0.04962,0.05231,0.05588,0.06565,0.03596,0.03491,0.04085,0.03145,,,,,,,0.23078,0.23715,0.15614,0.14548,0.12484,0.13606,0.14767,0.17666,0.09764,0.09799,0.1175,0.09532,0,0,0,0,0,0,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Non-metallic minerals - construction dominant,Syrian Arab RepublicNon-metallic minerals - construction dominant,1.54733,1.63769,1.63993,1.67001,1.6068,1.64799,1.74263,2.42609,2.44643,2.22036,2.32694,1.9351,2.37633,3.30581,4.0735,4.55092,4.95955,5.08298,3.50909,3.77303,3.99856,4.01896,4.04291,4.2868,4.60553,6.52794,6.643,6.23245,6.69394,5.86556,5.42098,5.72955,6.21282,6.67804,7.10351,7.48383,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Non-metallic minerals,Syrian Arab RepublicNon-metallic minerals,1.64909,1.74062,1.70397,1.73046,1.65642,1.7003,1.79851,2.49174,2.48239,2.25527,2.36779,1.96655,2.37633,3.30581,4.0735,4.55092,4.95955,5.08298,3.73987,4.01019,4.1547,4.16444,4.16776,4.42285,4.75321,6.7046,6.74063,6.33044,6.81144,5.96088,5.42098,5.72955,6.21282,6.67804,7.10351,7.48383,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Petroleum,Syrian Arab RepublicPetroleum,0.26705,0.21093,0.1495,0.29415,0.23902,0.29331,0.36011,0.33674,0.31927,0.26244,0.25059,0.23791,0.21247,0.21638,0.23054,0.26893,0.25135,0.25839,0.60564,0.48596,0.36453,0.70788,0.6014,0.76296,0.95173,0.90609,0.86694,0.73667,0.72088,0.72115,0.4847,0.37503,0.35161,0.39463,0.36,0.38044,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Wild catch and harvest,Syrian Arab RepublicWild catch and harvest,0.00074,0.00049,0.00077,0.00072,0.00054,0.00047,0.00062,0.00062,0.00053,0.00066,0.0006,0.00059,0.00061,0.00085,0.00098,0.00106,0.00112,0.00112,0.00169,0.00113,0.00187,0.00174,0.00136,0.00122,0.00163,0.00167,0.00143,0.00184,0.00171,0.00179,0.0014,0.00147,0.00149,0.00155,0.00161,0.00165,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Syrian Arab Republic,Wood,Syrian Arab RepublicWood,0.01611,0.01748,0.01292,0.02617,0.02894,0.02639,0.02169,0.02339,0.02088,0.02176,0.02285,0.01829,0.0132,0.0097,0.01435,0.01528,0.01474,0.01331,0.03654,0.04027,0.0315,0.06297,0.0728,0.06864,0.05731,0.06293,0.05671,0.06108,0.06573,0.05545,0.0301,0.01682,0.02188,0.02243,0.02111,0.0196,-1.76,1.59,5.85,-1.32,4.43,3.13,1.2,1.32,0.5,3.21,2.68,5.98,-24.02,-23.06,-10.74,-2.41,-1.06,0.63
Tajikistan,Total or no breakdown,TajikistanTotal or no breakdown,3.91313,3.84122,4.05065,4.24831,4.16572,4.07847,3.87986,3.80676,3.45765,3.4679,3.5644,3.8051,3.88145,3.88766,3.8354,3.78809,3.70661,3.61545,1.6359,1.72841,1.98223,2.26456,2.39894,2.45483,2.43722,2.51883,2.40826,2.45773,2.63176,2.81305,3.01688,3.17365,3.26645,3.34437,3.4252,3.50279,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Biomass,TajikistanBiomass,3.05103,3.01981,3.26064,3.3957,3.30771,3.20877,3.03739,2.89553,2.79927,2.88859,2.85491,3.0451,3.02952,3.02949,2.81068,2.7326,2.65774,2.5779,1.2755,1.35881,1.59563,1.81007,1.90483,1.93136,1.908,1.91589,1.9497,2.04716,2.10791,2.2512,2.35472,2.47309,2.39374,2.41252,2.45596,2.49757,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Coal,TajikistanCoal,0.01154,0.01019,0.01299,0.01512,0.02535,0.02497,0.02479,0.03951,0.04027,0.03871,0.03669,0.03963,0.06984,0.07879,0.12998,0.14896,0.14579,0.14223,0.00483,0.00458,0.00636,0.00806,0.0146,0.01503,0.01557,0.02615,0.02804,0.02743,0.02709,0.0293,0.05428,0.06432,0.1107,0.13151,0.13472,0.13779,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Crop residues,TajikistanCrop residues,0.8485,0.87488,0.97954,1.02254,0.9575,0.84889,0.78238,0.72898,0.64123,0.72865,0.70004,0.66483,0.67315,0.72119,0.62283,0.60541,0.58259,0.55949,0.35472,0.39366,0.47935,0.54506,0.5514,0.51094,0.49147,0.48235,0.44662,0.5164,0.51687,0.4915,0.52321,0.58874,0.53044,0.5345,0.53836,0.54206,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Crops,TajikistanCrops,0.95493,0.91748,0.9962,0.99676,0.99447,1.02017,1.01854,0.97048,0.93649,1.04293,1.00864,1.01894,1.07655,1.05116,0.96292,0.9515,0.92976,0.90572,0.39921,0.41283,0.4875,0.53132,0.57269,0.61404,0.63982,0.64214,0.65227,0.73913,0.74473,0.75328,0.83676,0.85811,0.82008,0.84005,0.85917,0.8775,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Fossil fuels,TajikistanFossil fuels,0.30116,0.2642,0.23504,0.21479,0.2364,0.21155,0.21615,0.24743,0.21926,0.1677,0.15705,0.16205,0.19222,0.22218,0.28773,0.3029,0.29179,0.28068,0.1259,0.11888,0.11502,0.1145,0.13614,0.12733,0.13578,0.16372,0.15272,0.11885,0.11596,0.1198,0.1494,0.18138,0.24504,0.26742,0.26964,0.27194,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Natural gas,TajikistanNatural gas,0.20611,0.15075,0.11461,0.11211,0.11844,0.1112,0.1045,0.09762,0.07254,0.03119,0.0243,0.02395,0.01617,0.03239,0.03192,0.03007,0.02527,0.02112,0.08617,0.06783,0.05608,0.05976,0.06821,0.06693,0.06564,0.06459,0.05052,0.0221,0.01794,0.0177,0.01257,0.02644,0.02718,0.02655,0.02335,0.02046,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Grazed biomass and fodder crops,TajikistanGrazed biomass and fodder crops,1.23717,1.21792,1.27622,1.36853,1.32781,1.31007,1.20845,1.17713,1.20332,1.10016,1.13038,1.25884,1.18347,1.16741,1.12816,1.10798,1.07653,1.0432,0.51721,0.54802,0.62453,0.72949,0.76466,0.78853,0.75911,0.77888,0.83811,0.7797,0.83461,0.93064,0.91986,0.953,0.96081,0.97819,0.99479,1.01069,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Metal ores,TajikistanMetal ores,0.34231,0.31597,0.28703,0.22919,0.19648,0.1664,0.15292,0.14746,0.11975,0.09891,0.14763,0.18061,0.24681,0.22754,0.33175,0.35003,0.36185,0.37021,0.1431,0.14218,0.14046,0.12217,0.11315,0.10016,0.09606,0.09757,0.08341,0.0701,0.109,0.13352,0.19184,0.18575,0.28254,0.30903,0.33438,0.35867,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Non-ferrous ores,TajikistanNon-ferrous ores,0.34231,0.31597,0.28703,0.22919,0.19648,0.1664,0.15292,0.14746,0.11975,0.09891,0.14763,0.18061,0.24681,0.22754,0.33175,0.35003,0.36185,0.37021,0.1431,0.14218,0.14046,0.12217,0.11315,0.10016,0.09606,0.09757,0.08341,0.0701,0.109,0.13352,0.19184,0.18575,0.28254,0.30903,0.33438,0.35867,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Non-metallic minerals - industrial or agricultural dominant,TajikistanNon-metallic minerals - industrial or agricultural dominant,0.03078,0.0281,0.02535,0.03408,0.03078,0.03199,0.02363,0.02006,0.01864,0.0188,0.01785,0.00934,0.009,0.00956,0.00956,0.0087,0.00783,0.00702,0.01287,0.01264,0.01241,0.01817,0.01773,0.01926,0.01484,0.01327,0.01298,0.01332,0.01318,0.00691,0.00699,0.0078,0.00814,0.00768,0.00723,0.0068,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Non-metallic minerals - construction dominant,TajikistanNon-metallic minerals - construction dominant,0.18785,0.21314,0.24259,0.37455,0.39435,0.45976,0.44977,0.49629,0.30072,0.2939,0.38696,0.40799,0.4039,0.39889,0.39569,0.39386,0.38739,0.37964,0.07853,0.0959,0.11871,0.19966,0.2271,0.27673,0.28254,0.32838,0.20945,0.20829,0.28571,0.30162,0.31393,0.32563,0.33699,0.34772,0.35798,0.36781,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Non-metallic minerals,TajikistanNon-metallic minerals,0.21863,0.24124,0.26794,0.40863,0.42513,0.49175,0.4734,0.51634,0.31936,0.31269,0.40481,0.41733,0.41289,0.40845,0.40525,0.40255,0.39522,0.38666,0.0914,0.10855,0.13112,0.21782,0.24482,0.29598,0.29738,0.34165,0.22244,0.22161,0.29889,0.30853,0.32093,0.33343,0.34513,0.3554,0.36521,0.37461,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Petroleum,TajikistanPetroleum,0.0835,0.10327,0.10744,0.08757,0.09261,0.07538,0.08687,0.1103,0.10646,0.09781,0.09606,0.09847,0.10621,0.111,0.12582,0.12388,0.12074,0.11734,0.03491,0.04647,0.05258,0.04668,0.05333,0.04537,0.05457,0.07298,0.07415,0.06932,0.07093,0.0728,0.08255,0.09061,0.10716,0.10937,0.11157,0.11368,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
Tajikistan,Wild catch and harvest,TajikistanWild catch and harvest,0.0001,0.00011,0.00017,0.00021,0.00023,0.00016,0.00037,0.0003,0.00041,0.00032,0.00033,0.00046,0.00046,0.00045,0.00042,0.00043,0.00043,0.00042,0.00004,0.00005,0.00008,0.00011,0.00013,0.0001,0.00023,0.0002,0.00029,0.00022,0.00024,0.00034,0.00036,0.00037,0.00036,0.00038,0.00039,0.00041,6.61,7.77,8.95,9.17,8.29,4.72,4.54,5.62,5.39,1.83,4.24,0.15,5.12,4.96,4.19,3.45,4.36,9.97
